Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-09,,South Dakota State,L (2 OT),91.0,93.0,34.0,84.0,0.405,6.0,19.0,0.316,17.0,21.0,0.81,17.0,44.0,9.0,11.0,3.0,11.0,26.0,,30.0,63.0,0.476,9.0,24.0,0.375,24.0,30.0,0.8,9.0,40.0,12.0,7.0,2.0,19.0,24.0,-2.0,0,1,92.0,,,,,,,,,,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,
2019-11-13,@,Northern Iowa,L,55.0,67.0,23.0,52.0,0.442,3.0,13.0,0.231,6.0,9.0,0.667,8.0,30.0,6.0,3.0,3.0,14.0,19.0,,22.0,50.0,0.44,12.0,34.0,0.353,11.0,14.0,0.786,6.0,27.0,10.0,4.0,0.0,11.0,13.0,-12.0,0,2,61.0,91.0,93.0,-0.11572216430169077,-0.023201781458727255,0.405,0.476,92.0,-2.0,-0.021739130434782608,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-2.0
2019-11-19,@,San Francisco,L,70.0,100.0,28.0,60.0,0.467,3.0,7.0,0.429,11.0,15.0,0.733,9.0,28.0,3.0,6.0,5.0,14.0,20.0,,31.0,54.0,0.574,19.0,25.0,0.76,19.0,24.0,0.792,4.0,26.0,20.0,8.0,3.0,11.0,12.0,-30.0,0,3,85.0,73.0,80.0,-0.1285928552545735,0.08022563789611142,0.4235,0.45799999999999996,76.5,-7.0,-0.0915032679738562,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-7.0
2019-11-23,@,Gonzaga,L,49.0,77.0,20.0,50.0,0.4,3.0,10.0,0.3,6.0,9.0,0.667,7.0,30.0,10.0,6.0,0.0,23.0,25.0,,22.0,49.0,0.449,8.0,23.0,0.348,25.0,39.0,0.641,7.0,24.0,15.0,11.0,5.0,10.0,15.0,-28.0,0,4,63.0,72.0,86.66666666666667,-0.1468576954372219,0.14801409943457294,0.438,0.4966666666666666,79.33333333333333,-14.666666666666671,-0.184873949579832,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-14.666666666666671
2019-11-26,,Sam Houston State,L,65.0,74.0,24.0,54.0,0.444,6.0,15.0,0.4,11.0,16.0,0.688,9.0,34.0,13.0,3.0,7.0,19.0,23.0,,24.0,53.0,0.453,7.0,16.0,0.438,19.0,21.0,0.905,4.0,22.0,12.0,9.0,4.0,14.0,20.0,-9.0,0,5,69.5,66.25,84.25,-0.1437130413491716,0.11377534116020638,0.4285,0.48474999999999996,75.25,-18.0,-0.23920265780730898,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-18.0
2019-11-29,,Hampton,W,70.0,57.0,25.0,63.0,0.397,5.0,19.0,0.263,15.0,29.0,0.517,19.0,48.0,11.0,5.0,5.0,17.0,32.0,,17.0,49.0,0.347,3.0,14.0,0.214,20.0,27.0,0.741,4.0,22.0,8.0,2.0,3.0,12.0,23.0,13.0,1,6,63.5,66.0,82.2,-0.12261527119479765,0.08793549191070998,0.4316,0.4784,74.1,-16.200000000000003,-0.21862348178137658,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-16.200000000000003
2019-12-03,,UCSB,L,60.0,64.0,22.0,52.0,0.423,5.0,20.0,0.25,11.0,15.0,0.733,10.0,31.0,6.0,3.0,3.0,11.0,22.0,,20.0,52.0,0.385,8.0,18.0,0.444,16.0,23.0,0.696,6.0,26.0,6.0,3.0,1.0,10.0,15.0,-4.0,0,7,62.0,66.66666666666667,78.0,-0.11852436210388859,0.05827050969098324,0.4258333333333333,0.45649999999999996,72.33333333333333,-11.333333333333329,-0.15668202764976952,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-11.333333333333329
2019-12-07,@,Ole Miss,L,67.0,83.0,23.0,47.0,0.489,3.0,12.0,0.25,18.0,30.0,0.6,11.0,31.0,16.0,3.0,1.0,10.0,23.0,,26.0,45.0,0.578,7.0,18.0,0.389,24.0,36.0,0.667,4.0,18.0,18.0,4.0,2.0,6.0,19.0,-16.0,0,8,75.0,65.71428571428571,76.0,-0.11135044906041028,0.05865608902393099,0.4254285714285714,0.44628571428571423,70.85714285714286,-10.285714285714292,-0.1451612903225807,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.285714285714292
2019-12-14,@,Idaho,L (1 OT),70.0,76.0,27.0,77.0,0.351,4.0,18.0,0.222,12.0,20.0,0.6,18.0,41.0,10.0,11.0,5.0,12.0,22.0,,29.0,56.0,0.518,6.0,15.0,0.4,12.0,21.0,0.571,4.0,35.0,14.0,4.0,3.0,20.0,18.0,-6.0,0,9,73.0,65.875,76.875,-0.11997597500711438,0.042573198871721174,0.43337499999999995,0.46274999999999994,71.375,-11.0,-0.15411558669001751,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-11.0
2019-12-19,,Montana State,W,74.0,72.0,28.0,55.0,0.509,8.0,20.0,0.4,10.0,14.0,0.714,9.0,27.0,18.0,8.0,1.0,15.0,21.0,,24.0,47.0,0.511,9.0,24.0,0.375,15.0,23.0,0.652,6.0,24.0,15.0,5.0,1.0,15.0,16.0,2.0,1,10,73.0,66.33333333333333,76.77777777777777,-0.12256958823454181,0.02945682458207388,0.42422222222222217,0.46888888888888886,71.55555555555556,-10.444444444444443,-0.14596273291925463,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2019-12-21,@,Cal Poly,W,72.0,50.0,27.0,56.0,0.482,7.0,16.0,0.438,11.0,15.0,0.733,14.0,39.0,14.0,6.0,1.0,14.0,20.0,,16.0,47.0,0.34,5.0,20.0,0.25,13.0,22.0,0.591,7.0,18.0,8.0,5.0,2.0,13.0,15.0,22.0,1,11,61.0,67.1,76.3,-0.10786117283414193,0.03247825912809049,0.4327,0.47309999999999997,71.7,-9.200000000000003,-0.1283124128312413,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2019-12-29,@,Texas Tech,L,58.0,73.0,22.0,54.0,0.407,6.0,15.0,0.4,8.0,12.0,0.667,9.0,33.0,10.0,4.0,0.0,17.0,20.0,,24.0,49.0,0.49,9.0,17.0,0.529,16.0,25.0,0.64,6.0,28.0,16.0,7.0,6.0,8.0,10.0,-15.0,0,12,65.5,67.54545454545455,73.9090909090909,-0.09952705389392894,0.029649069630428848,0.43718181818181817,0.46099999999999997,70.72727272727273,-6.36363636363636,-0.0899742930591259,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-01-04,,Grand Canyon,W,69.0,62.0,23.0,64.0,0.359,8.0,17.0,0.471,15.0,19.0,0.789,11.0,38.0,13.0,6.0,3.0,9.0,14.0,,21.0,53.0,0.396,6.0,17.0,0.353,14.0,19.0,0.737,4.0,29.0,12.0,4.0,2.0,9.0,16.0,7.0,1,13,65.5,66.75,73.83333333333333,-0.09255057933235297,0.031848098392725455,0.4346666666666667,0.46341666666666664,70.29166666666667,-7.083333333333329,-0.10077059869590982,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-01-08,,California Baptist,L,75.0,83.0,29.0,67.0,0.433,4.0,9.0,0.444,13.0,21.0,0.619,10.0,26.0,12.0,6.0,2.0,7.0,23.0,,24.0,44.0,0.545,7.0,15.0,0.467,28.0,34.0,0.824,5.0,33.0,11.0,1.0,6.0,16.0,19.0,-8.0,0,14,79.0,66.92307692307692,72.92307692307692,-0.08248987934526783,0.028247789794845657,0.4288461538461539,0.4582307692307692,69.92307692307692,-6.0,-0.0858085808580858,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-01-16,@,UMKC,W (1 OT),74.0,64.0,22.0,55.0,0.4,8.0,18.0,0.444,22.0,33.0,0.667,15.0,41.0,11.0,11.0,9.0,14.0,27.0,,19.0,54.0,0.352,6.0,25.0,0.24,20.0,31.0,0.645,9.0,27.0,11.0,2.0,3.0,15.0,27.0,10.0,1,15,69.0,67.5,73.64285714285714,-0.08812753670706319,0.021102214035781608,0.42914285714285716,0.4644285714285714,70.57142857142857,-6.142857142857139,-0.08704453441295541,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-01-19,@,Chicago State,W,72.0,54.0,26.0,51.0,0.51,8.0,17.0,0.471,12.0,16.0,0.75,10.0,32.0,14.0,5.0,1.0,11.0,21.0,,15.0,36.0,0.417,6.0,15.0,0.4,18.0,22.0,0.818,0.0,15.0,8.0,3.0,2.0,16.0,14.0,18.0,1,16,63.0,67.93333333333334,73.0,-0.08094340037670505,0.0179824872111799,0.4272,0.45693333333333336,70.46666666666667,-5.066666666666663,-0.07190160832544933,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-01-23,,Utah Valley,W (1 OT),58.0,57.0,22.0,68.0,0.324,3.0,16.0,0.188,11.0,19.0,0.579,14.0,43.0,5.0,5.0,5.0,16.0,21.0,,19.0,53.0,0.358,4.0,18.0,0.222,15.0,26.0,0.577,8.0,40.0,8.0,10.0,7.0,17.0,18.0,1.0,1,17,57.5,68.1875,71.8125,-0.07429429794256867,0.01806832719115059,0.432375,0.4544375,70.0,-3.625,-0.05178571428571429,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-01-25,,Seattle,L,79.0,86.0,26.0,61.0,0.426,5.0,16.0,0.313,22.0,30.0,0.733,13.0,32.0,14.0,9.0,3.0,11.0,23.0,,26.0,55.0,0.473,11.0,26.0,0.423,23.0,29.0,0.793,9.0,28.0,11.0,3.0,3.0,12.0,22.0,-7.0,0,18,82.5,67.58823529411765,70.94117647058823,-0.07853741693417579,0.012346284662280604,0.426,0.4487647058823529,69.26470588235294,-3.35294117647058,-0.04840764331210179,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-01-30,@,New Mexico State,L,57.0,61.0,24.0,51.0,0.471,7.0,21.0,0.333,2.0,5.0,0.4,4.0,27.0,13.0,5.0,1.0,10.0,23.0,,18.0,42.0,0.429,6.0,17.0,0.353,19.0,25.0,0.76,4.0,25.0,10.0,2.0,3.0,9.0,11.0,-4.0,0,19,59.0,68.22222222222223,71.77777777777777,-0.08143967155014267,0.016197000125213634,0.426,0.45011111111111113,70.0,-3.555555555555543,-0.05079365079365061,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-02-01,@,Texas-Rio Grande Valley,L,59.0,70.0,21.0,55.0,0.382,4.0,20.0,0.2,13.0,15.0,0.867,9.0,33.0,15.0,4.0,0.0,16.0,32.0,,19.0,50.0,0.38,3.0,16.0,0.188,29.0,45.0,0.644,12.0,35.0,13.0,7.0,1.0,10.0,15.0,-11.0,0,20,64.5,67.63157894736842,71.21052631578948,-0.07539206638404422,0.014635283128927368,0.42836842105263156,0.449,69.42105263157895,-3.578947368421055,-0.05155420773313119,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-02-06,@,California Baptist,L,69.0,74.0,27.0,51.0,0.529,5.0,12.0,0.417,10.0,18.0,0.556,10.0,31.0,11.0,6.0,7.0,14.0,24.0,,23.0,56.0,0.411,9.0,21.0,0.429,19.0,24.0,0.792,16.0,33.0,9.0,5.0,6.0,10.0,17.0,-5.0,0,21,71.5,67.2,71.15,-0.07691721924674574,0.00481716987081271,0.42604999999999993,0.44555000000000006,69.175,-3.950000000000003,-0.05710155402963503,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-02-13,,Chicago State,W,64.0,54.0,24.0,54.0,0.444,3.0,15.0,0.2,13.0,21.0,0.619,12.0,30.0,14.0,9.0,3.0,11.0,24.0,,15.0,43.0,0.349,3.0,16.0,0.188,21.0,26.0,0.808,5.0,24.0,6.0,5.0,3.0,17.0,23.0,10.0,1,22,59.0,67.28571428571429,71.28571428571429,-0.07785557229497139,0.007116920461241627,0.4309523809523809,0.44390476190476197,69.28571428571429,-4.0,-0.057731958762886594,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-02-15,,UMKC,L,53.0,59.0,19.0,48.0,0.396,1.0,11.0,0.091,14.0,21.0,0.667,12.0,33.0,11.0,4.0,4.0,13.0,17.0,,21.0,46.0,0.457,6.0,18.0,0.333,11.0,13.0,0.846,2.0,21.0,10.0,5.0,3.0,14.0,21.0,-6.0,0,23,56.0,67.13636363636364,70.5,-0.08197392202264281,0.0017561021127458498,0.4315454545454545,0.43959090909090914,68.81818181818181,-3.3636363636363598,-0.04887714663143984,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-02-20,@,Utah Valley,L,58.0,72.0,22.0,61.0,0.361,4.0,17.0,0.235,10.0,15.0,0.667,13.0,34.0,4.0,6.0,2.0,14.0,19.0,,24.0,50.0,0.48,7.0,16.0,0.438,17.0,22.0,0.773,5.0,31.0,16.0,9.0,3.0,13.0,14.0,-14.0,0,24,65.0,66.52173913043478,70.0,-0.08803416602545719,0.001382470194248031,0.43000000000000005,0.4403478260869566,68.26086956521739,-3.4782608695652186,-0.05095541401273887,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-02-22,@,Seattle,L,54.0,69.0,21.0,50.0,0.42,4.0,11.0,0.364,8.0,11.0,0.727,5.0,26.0,6.0,2.0,4.0,13.0,19.0,,21.0,50.0,0.42,7.0,23.0,0.304,20.0,23.0,0.87,6.0,29.0,8.0,7.0,2.0,6.0,11.0,-15.0,0,25,61.5,66.16666666666667,70.08333333333333,-0.08871327898046288,0.00038764740859659197,0.42712500000000003,0.4420000000000001,68.125,-3.916666666666657,-0.05749235474006102,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-02-27,,Texas-Rio Grande Valley,W,79.0,59.0,28.0,54.0,0.519,6.0,15.0,0.4,17.0,24.0,0.708,6.0,30.0,12.0,6.0,1.0,12.0,19.0,,20.0,56.0,0.357,4.0,16.0,0.25,15.0,19.0,0.789,10.0,34.0,8.0,4.0,2.0,16.0,21.0,20.0,1,26,69.0,65.68,70.04,-0.08879841813312123,1.076068309030509e-05,0.42684000000000005,0.44112000000000007,67.86,-4.359999999999999,-0.06424992631889183,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-02-29,,New Mexico State,L,46.0,62.0,19.0,48.0,0.396,4.0,15.0,0.267,4.0,11.0,0.364,10.0,31.0,12.0,4.0,3.0,11.0,15.0,,20.0,50.0,0.4,13.0,29.0,0.448,9.0,11.0,0.818,9.0,30.0,15.0,6.0,1.0,10.0,14.0,-16.0,0,27,54.0,66.1923076923077,69.61538461538461,-0.08865510004694493,-0.003579610722673099,0.4303846153846154,0.4378846153846154,67.90384615384616,-3.42307692307692,-0.05041064854148961,1,0,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
2020-03-07,@,Grand Canyon,L,61.0,64.0,24.0,68.0,0.353,4.0,23.0,0.174,9.0,10.0,0.9,14.0,41.0,10.0,5.0,1.0,9.0,17.0,,21.0,54.0,0.389,8.0,25.0,0.32,14.0,16.0,0.875,7.0,33.0,8.0,2.0,3.0,9.0,10.0,-3.0,0,28,62.5,65.44444444444444,69.33333333333333,-0.08771791049098535,0.0069884584089319746,0.42911111111111117,0.4364814814814815,67.38888888888889,-3.8888888888888857,-0.057708161582852385,0,1,-3.857142857142847,0.43478571428571433,-0.05738575982996797,-10.444444444444443
